2025-06-06 09:21:06,675 - INFO - [EstoquePage.__init__] Iniciando EstoquePage... [_log | meu_logger]
2025-06-06 09:21:06,681 - INFO - [EstoqueModel.__init__] EstoqueModel inicializado. [_log | meu_logger]
2025-06-06 09:21:06,682 - INFO - [RodapePaginacao.__init__] RodapePaginacao inicializado. [_log | meu_logger]
2025-06-06 09:21:06,683 - DEBUG - [RodapePaginacao.__init__] Total de páginas definido: None [_log | meu_logger]
2025-06-06 09:21:06,684 - INFO - [EstoquePageView.__init__] EstoquePageView inicializado. [_log | meu_logger]
2025-06-06 09:21:06,686 - DEBUG - [EstoquePageController.__init__] Inicializando EstoqueDataHandler e EstoqueProductHandler. [_log | meu_logger]
2025-06-06 09:21:06,687 - DEBUG - [EstoquePageController.__init__] Configurando callbacks da view. [_log | meu_logger]
2025-06-06 09:21:06,687 - DEBUG - [EstoquePageController._setup_view_callbacks] Callbacks configurados com sucesso. [_log | meu_logger]
2025-06-06 09:21:06,688 - INFO - [EstoquePageController.__init__] EstoquePageController inicializado com sucesso. [_log | meu_logger]
2025-06-06 09:21:06,688 - INFO - [EstoquePage.__init__] EstoquePageController criado com sucesso. [_log | meu_logger]
2025-06-06 09:21:06,688 - DEBUG - [EstoquePageController.exibir_view_estoque] Exibindo view_estoque. [_log | meu_logger]
2025-06-06 09:21:06,689 - DEBUG - [EstoquePageController.carregar_dados_estoque] Carregando dados do estoque - Página: 1 [_log | meu_logger]
2025-06-06 09:21:06,689 - DEBUG - [EstoqueDataHandler.listar_produtos_paginados] Chamando listar_produtos() com: Página=1, Quantidade=20, OrdenarPor=None, Filtros=None [_log | meu_logger]
2025-06-06 09:21:07,179 - DEBUG - [EstoqueModel.get_colunas_produto] Buscando colunas da tabela 'produto'. [_log | meu_logger]
2025-06-06 09:21:07,268 - DEBUG - [EstoqueModel.get_colunas_produto] Colunas encontradas: ['id', 'nome', 'descricao', 'preco', 'quantidade', 'tipo'] [_log | meu_logger]
2025-06-06 09:21:07,268 - INFO - [EstoquePageView.alimentar_Dados] Atualizando dados da tabela... [_log | meu_logger]
2025-06-06 09:21:07,272 - DEBUG - [EstoquePageView.alimentar_Dados] Headers: ['id', 'nome', 'descricao', 'preco', 'quantidade', 'tipo'] [_log | meu_logger]
2025-06-06 09:21:07,272 - DEBUG - [EstoquePageView.alimentar_Dados] Total de linhas: 7 [_log | meu_logger]
2025-06-06 09:21:07,272 - INFO - [EstoquePageView.create_view_estoque] Construindo view de estoque... [_log | meu_logger]
2025-06-06 09:21:07,274 - DEBUG - [RodapePaginacao.build] Chamando build() do RodapePaginacao. [_log | meu_logger]
2025-06-06 09:21:07,274 - DEBUG - [RodapePaginacao.construir] Construindo controles do rodapé de paginação. [_log | meu_logger]
2025-06-06 09:21:07,275 - DEBUG - [RodapePaginacao.construir] Texto da página: Página 1 de 1 [_log | meu_logger]
2025-06-06 09:21:07,281 - DEBUG - [EstoqueDataHandler.listar_produtos_paginados] Chamando listar_produtos() com: Página=1, Quantidade=20, OrdenarPor=None, Filtros=None [_log | meu_logger]
2025-06-06 09:21:07,281 - DEBUG - [EstoqueDataHandler.listar_produtos_paginados] Usando resultado em cache da paginação. [_log | meu_logger]
2025-06-06 09:21:07,281 - DEBUG - [EstoquePage._log_initial_data] Dados iniciais carregados: [{'id': 25, 'nome': 'Torta de Maçã', 'descricao': None, 'preco': Decimal('40.00'), 'quantidade': 1, 'tipo': 'unidade'}]... [_log | meu_logger]
2025-06-06 09:21:21,198 - DEBUG - [EstoquePageController.busca_por_nome] Iniciando busca_por_nome - Produto: T, Página: 1 [_log | meu_logger]
2025-06-06 09:21:21,199 - DEBUG - [EstoqueDataHandler.listar_produtos_paginados] Chamando listar_produtos() com: Página=1, Quantidade=20, OrdenarPor=None, Filtros=T [_log | meu_logger]
2025-06-06 09:21:21,224 - DEBUG - [EstoqueModel.get_colunas_produto] Buscando colunas da tabela 'produto'. [_log | meu_logger]
2025-06-06 09:21:21,230 - DEBUG - [EstoqueModel.get_colunas_produto] Colunas encontradas: ['id', 'nome', 'descricao', 'preco', 'quantidade', 'tipo'] [_log | meu_logger]
2025-06-06 09:21:21,230 - INFO - [EstoquePageView.alimentar_Dados] Atualizando dados da tabela... [_log | meu_logger]
2025-06-06 09:21:21,233 - DEBUG - [EstoquePageView.alimentar_Dados] Headers: ['id', 'nome', 'descricao', 'preco', 'quantidade', 'tipo'] [_log | meu_logger]
2025-06-06 09:21:21,233 - DEBUG - [EstoquePageView.alimentar_Dados] Total de linhas: 4 [_log | meu_logger]
2025-06-06 09:21:29,127 - DEBUG - [EstoquePageController.busca_por_nome] Iniciando busca_por_nome - Produto: None, Página: 1 [_log | meu_logger]
2025-06-06 09:21:29,127 - DEBUG - [EstoquePageController.carregar_dados_estoque] Carregando dados do estoque - Página: 1 [_log | meu_logger]
2025-06-06 09:21:29,127 - DEBUG - [EstoqueDataHandler.listar_produtos_paginados] Chamando listar_produtos() com: Página=1, Quantidade=20, OrdenarPor=None, Filtros=None [_log | meu_logger]
2025-06-06 09:21:29,130 - DEBUG - [EstoqueModel.get_colunas_produto] Buscando colunas da tabela 'produto'. [_log | meu_logger]
2025-06-06 09:21:29,134 - DEBUG - [EstoqueModel.get_colunas_produto] Colunas encontradas: ['id', 'nome', 'descricao', 'preco', 'quantidade', 'tipo'] [_log | meu_logger]
2025-06-06 09:21:29,135 - INFO - [EstoquePageView.alimentar_Dados] Atualizando dados da tabela... [_log | meu_logger]
2025-06-06 09:21:29,138 - DEBUG - [EstoquePageView.alimentar_Dados] Headers: ['id', 'nome', 'descricao', 'preco', 'quantidade', 'tipo'] [_log | meu_logger]
2025-06-06 09:21:29,138 - DEBUG - [EstoquePageView.alimentar_Dados] Total de linhas: 7 [_log | meu_logger]
2025-06-06 09:21:33,063 - DEBUG - [EstoquePageController.busca_por_nome] Iniciando busca_por_nome - Produto: d, Página: 1 [_log | meu_logger]
2025-06-06 09:21:33,063 - DEBUG - [EstoqueDataHandler.listar_produtos_paginados] Chamando listar_produtos() com: Página=1, Quantidade=20, OrdenarPor=None, Filtros=d [_log | meu_logger]
2025-06-06 09:21:33,068 - DEBUG - [EstoqueModel.get_colunas_produto] Buscando colunas da tabela 'produto'. [_log | meu_logger]
2025-06-06 09:21:33,071 - DEBUG - [EstoqueModel.get_colunas_produto] Colunas encontradas: ['id', 'nome', 'descricao', 'preco', 'quantidade', 'tipo'] [_log | meu_logger]
2025-06-06 09:21:33,072 - INFO - [EstoquePageView.alimentar_Dados] Atualizando dados da tabela... [_log | meu_logger]
2025-06-06 09:21:33,073 - DEBUG - [EstoquePageView.alimentar_Dados] Headers: ['id', 'nome', 'descricao', 'preco', 'quantidade', 'tipo'] [_log | meu_logger]
2025-06-06 09:21:33,073 - DEBUG - [EstoquePageView.alimentar_Dados] Total de linhas: 1 [_log | meu_logger]
2025-06-06 09:21:38,222 - DEBUG - [EstoquePageController.busca_por_nome] Iniciando busca_por_nome - Produto: None, Página: 1 [_log | meu_logger]
2025-06-06 09:21:38,222 - DEBUG - [EstoquePageController.carregar_dados_estoque] Carregando dados do estoque - Página: 1 [_log | meu_logger]
2025-06-06 09:21:38,223 - DEBUG - [EstoqueDataHandler.listar_produtos_paginados] Chamando listar_produtos() com: Página=1, Quantidade=20, OrdenarPor=None, Filtros=None [_log | meu_logger]
2025-06-06 09:21:38,225 - DEBUG - [EstoqueModel.get_colunas_produto] Buscando colunas da tabela 'produto'. [_log | meu_logger]
2025-06-06 09:21:38,228 - DEBUG - [EstoqueModel.get_colunas_produto] Colunas encontradas: ['id', 'nome', 'descricao', 'preco', 'quantidade', 'tipo'] [_log | meu_logger]
2025-06-06 09:21:38,228 - INFO - [EstoquePageView.alimentar_Dados] Atualizando dados da tabela... [_log | meu_logger]
2025-06-06 09:21:38,233 - DEBUG - [EstoquePageView.alimentar_Dados] Headers: ['id', 'nome', 'descricao', 'preco', 'quantidade', 'tipo'] [_log | meu_logger]
2025-06-06 09:21:38,233 - DEBUG - [EstoquePageView.alimentar_Dados] Total de linhas: 7 [_log | meu_logger]
2025-06-06 09:21:49,142 - DEBUG - [EstoquePageController.busca_por_nome] Iniciando busca_por_nome - Produto: A, Página: 1 [_log | meu_logger]
2025-06-06 09:21:49,142 - DEBUG - [EstoqueDataHandler.listar_produtos_paginados] Chamando listar_produtos() com: Página=1, Quantidade=20, OrdenarPor=None, Filtros=A [_log | meu_logger]
2025-06-06 09:21:49,145 - INFO - [EstoquePageView.alimentar_Dados] Atualizando dados da tabela... [_log | meu_logger]
2025-06-06 09:21:49,145 - DEBUG - [EstoquePageView.alimentar_Dados] Headers: [] [_log | meu_logger]
2025-06-06 09:21:49,145 - DEBUG - [EstoquePageView.alimentar_Dados] Total de linhas: 0 [_log | meu_logger]
2025-06-06 09:21:49,148 - ERROR - [EstoquePageController._handle_error] Erro na busca por nome: columns must contain at minimum one visible DataColumn [_log | meu_logger]
2025-06-06 09:21:53,943 - DEBUG - [EstoquePageController.adicionar_produto] Abrindo diálogo para adicionar novo produto. [_log | meu_logger]
2025-06-06 09:21:53,944 - INFO - [DialogProduto.__init__] Inicializando o DialogProduto [_log | meu_logger]
2025-06-06 09:21:53,950 - INFO - [DialogProduto.abrir] Abrindo diálogo no modo adição [_log | meu_logger]
2025-06-06 09:21:53,962 - ERROR - [EstoquePageController._handle_error] Erro ao abrir diálogo de novo produto: columns must contain at minimum one visible DataColumn [_log | meu_logger]
2025-06-06 09:26:12,141 - INFO - [EstoquePage.__init__] Iniciando EstoquePage... [_log | meu_logger]
2025-06-06 09:26:12,143 - INFO - [EstoqueModel.__init__] EstoqueModel inicializado. [_log | meu_logger]
2025-06-06 09:26:12,145 - INFO - [RodapePaginacao.__init__] RodapePaginacao inicializado. [_log | meu_logger]
2025-06-06 09:26:12,145 - DEBUG - [RodapePaginacao.__init__] Total de páginas definido: None [_log | meu_logger]
2025-06-06 09:26:12,146 - INFO - [EstoquePageView.__init__] EstoquePageView inicializado. [_log | meu_logger]
2025-06-06 09:26:12,146 - DEBUG - [EstoquePageController.__init__] Inicializando EstoqueDataHandler e EstoqueProductHandler. [_log | meu_logger]
2025-06-06 09:26:12,147 - DEBUG - [EstoquePageController.__init__] Configurando callbacks da view. [_log | meu_logger]
2025-06-06 09:26:12,147 - DEBUG - [EstoquePageController._setup_view_callbacks] Callbacks configurados com sucesso. [_log | meu_logger]
2025-06-06 09:26:12,147 - INFO - [EstoquePageController.__init__] EstoquePageController inicializado com sucesso. [_log | meu_logger]
2025-06-06 09:26:12,148 - INFO - [EstoquePage.__init__] EstoquePageController criado com sucesso. [_log | meu_logger]
